source,question,answer,rating
puzzles4_forum_hardest_1905,.....23...7.9...8.6...8...4..5..82...1.3.....9...6...74..8...5..9..4...1..1...4..,849672315173954682652183974765418293214397568938265147426831759397546821581729436,14
puzzles4_forum_hardest_1905,....3...196.52.8...4.8..5..7.........5.4..6....6....9.......2...2..48...6.52.....,578936421961524873342817569794162358853479612216385794439751286127648935685293147,52
puzzles4_forum_hardest_1905,5..9...6..9...32....746.....2.1...3......9..27.9...1...7...13....48...2.....5...8,543912867896573214217468593425186739681739452739245186978621345354897621162354978,14
puzzles4_forum_hardest_1905,.6...9..........1.8..45.6..5...8.3..2..76.5...7......63.........2..4..53..4..82..,163829745452673918897451632546982371231764589978315426385297164729146853614538297,36
puzzles4_forum_hardest_1905,6....4.8.....2......169.4...1.46.5..5.4.....79..........5......1..95.6...6.1.2..3,652374189849521736731698425213467598584219367976835241395746812128953674467182953,16
puzzles4_forum_hardest_1905,...7..13...46.1....71.2...6.128....74.....9..5.7..2....2...6..87.8..........8..5.,265798134894631275371425896912843567436157982587962413129576348758314629643289751,15
puzzles4_forum_hardest_1905,9..2....1..8..42......7..8..5..4..6...71..4..4....2..72..8..3...6.........3..9.5.,934285671578614293621973584352748169897136425416592837249857316765321948183469752,21
01_file1,8...7..1..6...5.....7..2.6...........7.16..3...1.....9..673..8..8........3.8..4..,853476912962315748417982563348297651579168234621543879296734185184659327735821496,46
puzzles4_forum_hardest_1905,.6.8..1..8.3.....2....5......6.7.....1...5.4.9..3..6...9.....2...81..3..6....4.7.,269837154853419762174652983486271539317965248925348617591783426748126395632594871,22
01_file1,..1.....8.5......79.........2..4.....6.52.9.1..96.1.4...596....4..1.26.52......1.,731256498652894137948317562123749856864523971579681243315968724497132685286475319,19
puzzles1_unbiased,6........4.2..36.71.7..4..8..1.2...52..6...........42.9..4.........523...5.391...,635278914482913657197564238341829765279645183568137429923486571814752396756391842,2
puzzles4_forum_hardest_1905,..3.....45...632..7...9.5......5....2....7.5...96.27...8...6.1.6.2.7.8.....8...2.,893521674514763298726498531378954162261387459459612783985246317632179845147835926,32
puzzles4_forum_hardest_1905,.....9..2..5.3.4...6.8...3.6.......5.1..8..9...4...7...3...8.1...169....2..31...7,173549862825136479469872531698723145712485396354961728937258614541697283286314957,10
puzzles2_17_clue,..6...3.2..37..4.....5......5.8...9..1.............6......43....9.....58.........,586491372923786415741532869657814293218369547439275681875143926394627158162958734,0
puzzles4_forum_hardest_1905,..79..4.......29.59...4..3..7.....1.1...5.3....8..6...5...9...3..62......89...1..,867935421413762985925841637674389512192457368358126794541698273736214859289573146,51
puzzles4_forum_hardest_1905,...8..2......1...99..7.2..1.4...5.1...3.....62...7.8.....4...5..6......37...2.1..,431869275527314689986752341648935712173248596259671834312486957865197423794523168,19
puzzles0_kaggle,47..9..535...4.19.81.3..7...3.....18.472.....2..15.64..5.8..32.9..4.7.8...6.1....,472691853563748192819325764635974218147286935298153647754869321921437586386512479,0
puzzles1_unbiased,51.3..67..4.97..1......8......5..4...5..6......3.97...2.86....94....2.........2.4,519324678842976315736158942927581463154263897683497521278645139491832756365719284,0
puzzles4_forum_hardest_1905,.....5.....37....6.7.....4...961...2.1..8......29....732..7...9..7..96..9..3.....,698435271543721896271896345439617582715283964862954137326178459187549623954362718,29
puzzles1_unbiased,9..1....3...75.84......6.5..1.....9......42..64.5..1..4..8.7....8..3.467.....5...,957148623126753849834296751713682594598314276642579138469827315285931467371465982,1
01_file1,..981....4..........7.............451.5..628..2.5.......1.2.4...4.65.81.8.64...5.,639814527412975638587263194768132945195746283324589761951328476243657819876491352,45
puzzles4_forum_hardest_1905,.1...3...3...7..42...2.....4....7.36..364....7...2.9........56...8......6..7...23,214863795385971642976254381492517836853649217761328954137492568528136479649785123,84
puzzles4_forum_hardest_1905,.7..6......6...8.215.....6.4....9..1..7.5..2....4..9.....8.3....3.5.......5.2..1.,378265194946137852152948763423679581897351426561482937214893675739516248685724319,47
puzzles0_kaggle,2.5..7.48.9...4.1....6..3.2.3.7...954.1.28.6...75.....8.93..6....2.1.4..31...5..7,265137948793284516184659372638741295451928763927563184849372651572816439316495827,0
puzzles4_forum_hardest_1905,...1....64...971....1..3.9..5..2....9.47..6...2.....81.....5.....39..7..8.......4,239154876465897123781263495358621947914738652627549381176485239543912768892376514,34
puzzles4_forum_hardest_1905,.6..49.2.5..2..9......5.....8.....7.9...3.4....6.....1..1....8.6....23...7.3....6,763849125548213967219657834185924673927136458436578291391465782654782319872391546,27
01_file1,.89.76.4.74.39...6...4.8.......637.9.6.7......3.9...8.3.....5...9....2....8......,589276143742391856613458972854163729961782435237945681326814597495637218178529364,55
puzzles1_unbiased,.......5.59......48..34.9...5...879..6149..8...9...2.6....1.......82.1.56..95..2.,142679358593182674876345912354268791261497583789531246425716839937824165618953427,1
01_file1,2.....84.7....85.9.9.5.4.....57.94...4..85.2.8.72.........5......9...68..8....3..,256397841734128569198564273625719438943685127817243956361852794579431682482976315,27
puzzles4_forum_hardest_1905,3....8.6..8......4.6.2..7..5.....6.7..3.9.....1...5.3...6..1.5....4..9..1...2....,357948162281567394469213785592834617673192548814675239926781453738456921145329876,25
01_file1,.6348....8...62..324.5......8.....15.5.....9....3.....4..8....2...63....5...2468.,163487529895162473247593168384976215651248397972315846416859732728631954539724681,17
01_file1,....8.12..............51.37.....2.9.2.937..6..71......1.3..92...671..9.3........6,635784129712963584894251637386412795249375861571896342153649278467128953928537416,13
01_file1,4..2.3....2.8.....8.3.96.....9..4.3.6......4.2.....5.79.8.32.6...24.9..3.4..8....,496253718125847396873196254789524631651378942234961587918732465562419873347685129,24
01_file1,.9.87.6..7....5.9.1.86.9....51......8.61..95.97......6............7.84.....9512..,594873612762415893138629745451296387826137954973584126689342571215768439347951268,26
puzzles1_unbiased,.9.26.4.37.....2....5.....88..6..7......39.....68....4.8...........4.8.7..31.7.25,198265473764398251325471968839654712412739586576812394687523149251946837943187625,2
puzzles4_forum_hardest_1905,..5.....7..92...1.8....34...2.15...69....47....6.......9...8.73......9..3......84,245891637739246815861573429428157396913624758576389241692418573184735962357962184,20
01_file1,...6.85......2....2..1..63.4.92.1........5..8..53...1.3.....1.5.......235...3.86.,931678542654923781287154639469281357173465298825397416396842175748516923512739864,5
puzzles4_forum_hardest_1905,..2.4.....9.7..2..87.9.2..5...45...3..53.98..3..........85.47......9...6.1.....4.,152846397693715284874932165789451623465329871321687459938564712247198536516273948,18
puzzles1_unbiased,8146.57....5.4.9.....8.......9.3.1..1........3..4...5.........7...1.28..647...5..,814695732725341986936827415459236178168759243372418659281564397593172864647983521,0
01_file1,....12..3.5...3.......8..4.47.35.6..2.......4......75.........63.624...554...732.,984712563752463819163589247479351682215876934638924751827135496396248175541697328,5
01_file1,6.5.1..4..4.5......7186....4...58.32..8..6..1....4....15..7...47....1.6..86......,695217843842593176371864529469158732538726491217349658153672984724981365986435217,16
puzzles4_forum_hardest_1905,9..2..7...2...6.19.14....255..69...2.6........93.........5.8........1..71..72..5.,935214768827356419614879325541697832268435971793182546472568193356941287189723654,7
puzzles4_forum_hardest_1905,..8.9..4..7.5..1..6.......32......8......7.39..9.8.4...2...6.....3.1...45....4...,158693247372548196694271853231469785845127639769385421427956318983712564516834972,42
puzzles4_forum_hardest_1905,.41....25....2..4.2..5..9...........4..2.9.7...874...9..4.3.7..7..9.5..4.6.....9.,841397625359126847276584913927851436435269178618743259594632781782915364163478592,9
01_file1,8...2.56..6345.........8.4..3.....7......2.9....3..2......6.8..6.8..5..4.42.3....,894723561163459728527618349239186475786542193451397286375964812618275934942831657,41
puzzles4_forum_hardest_1905,..5..3...2......9.3..1..4.....7.1..6...4.8...7.1.3.8..8....71....9.....5.2.....6.,945273618217846593386195472438751926592468731761932854853627149679314285124589367,29
puzzles4_forum_hardest_1905,.65..7.8.3..86.......54....6.......1.78.5..6..2....8.7.564...7.....7.9..........2,165927384349861725782543619634782591978154263521396847256439178413278956897615432,110
puzzles1_unbiased,......5.....6.2.7.5.9....1.....3....6.4..9..27....6.91..89......25.184..14......8,276391584481652379539874216892137645614589732753426891368945127925718463147263958,1
puzzles4_forum_hardest_1905,..9..74..1......69.8..9...7.....5.31..5..96.....38....4....2..6.9..5.2....2.6..7.,569137428127548369384296157948625731235719684671384592453972816796851243812463975,15
puzzles4_forum_hardest_1905,8......2..1..5...6..7...9..2....5.7..65.3...4..98...............3.1.6......543..1,856497123913258746427361958284615379165739284379824615641982537538176492792543861,29
01_file1,......9..4.26.....36.........695.....7..1.5.2...7.2.9...529.6.762...7.19.....1...,157428963492635178368179254286954731974316582531782496815293647623547819749861325,8
puzzles4_forum_hardest_1905,.....893...9..35.6...6...721......53..3..52..2...4......59......2.58....3....2...,462758931789213546531694872176829453943175268258346719815937624624581397397462185,26
puzzles4_forum_hardest_1905,....6.....9.....3...75..8.24.......9..97..2...382..5...8.1...5...1.75.2.......1..,824963715195827436367514892472351689519786243638249571786132954941675328253498167,58
puzzles4_forum_hardest_1905,..7.98..1...1......8.54..6..5.28..4.........32.....8..4.2.6..9..9....6....592...4,527698431634172985189543762753289146948716253216435879472361598391854627865927314,54
01_file1,7..98.....59.3..48...4.5...9.........4587.3..8.7........3..8.....8..9.164..7.....,724986153659137248381425697932614785145872369867593421513268974278349516496751832,45
puzzles4_forum_hardest_1905,49......6..3..98...8..2.....3...74....7.....19..5..76.3....49...7.1.3.45...2.....,495378126123659874786421539632917458547836291918542763351764982279183645864295317,34
puzzles4_forum_hardest_1905,..49....88....7...1...5.6.....7....9..62..1..3...1..6.5...9...6..8..253..4....9..,654921378829367415137458692415736829796284153382519764571893246968142537243675981,53
puzzles4_forum_hardest_1905,..3.7.4...8...3..69..1...3.1..8...4..3...9.....7.2.6.......25....5.....4....4..67,513276489284953176976184235159867342632419758847325691468792513795631824321548967,8
puzzles1_unbiased,....167..58........7..4.68....7..3....92.......3...85.1.......739...7.1....63....,934816725586372941271945683812754369659283174743169852165498237398527416427631598,0
01_file1,..124..3.4..7...19.8...9.......23.4....4....1..4..72..62..5............5..53...2.,951246738462738519387519462516823947279465381834197256628954173143672895795381624,46
puzzles4_forum_hardest_1905,..75......6..914......2.....9.....14..1..9.686.....9...1..768..3......5..4...51..,487563291562891473139427586893652714251749368674138925915376842328914657746285139,70
01_file1,......8.2..5..7...8.6..3...26.4.8..........4..1..52....81...6.5....8541.4..6...2.,739541862125867394846923571267498153598136247314752986981274635672385419453619728,28
puzzles4_forum_hardest_1905,.7...36.....8...7.9..4....5..1....5..6..2...95.....4..2....68....3.1.....4.9....2,472153698315869274986472315821694753764325189539781426297546831653218947148937562,26
01_file1,..43.9...6...7.8..7...86.49.7...........4..1...9....2.8.7..4...93.6....4...7..38.,284359761691472853753186249172965438568243917349817526817534692935628174426791385,7
puzzles4_forum_hardest_1905,.3.....4...5.3...78..6...1...19.......7..6.2..5..7...8.....24...13..9...5...8...1,639217845125834967874695312361928574487356129952471638798162453213549786546783291,51
puzzles1_unbiased,9...8..6.5....3..8...56.31...79..62...9..245...6.4.7....5.............3.72.856...,932481567561723948874569312457918623389672451216345789195234876648197235723856194,0
01_file1,1..46...86.5...34......3..1......86....9.....8.12......8.3.5...4.3.1.5.6.......8.,132469758675128349948753621329541867754986132861237495286375914493812576517694283,43
puzzles5_forum_hardest_1905_11+,..8.7..45.2....7.......4..8..2..54..3.......1.9.......2.96.85...8..9..6...7..28..,638179245425863719971524638712935486354786921896241357249618573583497162167352894,11
01_file1,..6.9..3.37..4....4.9..6.1..47..9...1..7.....69...3.....1.3452......1..3.3..7..9.,516897234378142659429356817847529361153768942692413785781934526965281473234675198,23
01_file1,7..1...2.6...2.48..4.........4..1.6.1.6...8.72....8.....7.5361.8......7...1...2..,798134526613725489542986731384571962156392847279648153927453618865219374431867295,16
01_file1,.2.13..........73..9...5...68.2....1...7....5.....9.2....5.12.7...39.15.....27..3,724138569165942738398675412683254971219763845547819326436581297872396154951427683,13
01_file1,.84.9....5..1.........3485.3....51.8...91..35....8.94...2........63...1.1...4....,684592371573168429921734856397425168468917235215683947732851694846379512159246783,50
puzzles4_forum_hardest_1905,....3....15...9..79....2..52..95......7..1.2..1..2...97....5..2.4.....5....8..6..,872536914153489267964712385238957146597641823416328579789165432641293758325874691,16
puzzles1_unbiased,.5....6...89..7.212.......3.27..5.3......4......1...67...4...7..7...9.18..4.12...,753821649689347521241596783127965834368274195495183267916458372572639418834712956,6
puzzles4_forum_hardest_1905,...2....1..7.3..9......18..9...5....75...6.3...63......8......4..5.9..6.6..4..2..,598264371147538692263971845934752186752816439816349527381627954425193768679485213,20
